"sales_id","tanggal","hari","bulan","tahun","kuartal","product_name","category","customer_name","payment_method","quantity","unit_price","total_price","review_rating"
"1380","2024-10-03","3","10","2024","4","Phone","Office Supplies","Customer C5977","Gift Card","8",NULL,"5165.92","5"
"1507","2024-05-14","14","5","2024","2","Phone","Office Supplies","Customer C5695","Gift Card","3",NULL,"49.35","3"
"1527","2025-01-07","7","1","2025","1","Phone","Office Supplies","Customer C8622","Gift Card","7",NULL,"780.57","2"
"1548","2023-02-21","21","2","2023","1","Phone","Office Supplies","Customer C1453","Gift Card","3",NULL,"172.05","2"
"1553","2024-02-17","17","2","2024","1","Phone","Office Supplies","Customer C4565","Gift Card","1",NULL,"269.26","4"
"1578","2024-11-12","12","11","2024","4","Phone","Office Supplies","Customer C9806","Gift Card","2",NULL,"565.32","4"
"1596","2025-05-21","21","5","2025","2","Phone","Office Supplies","Customer C9993","Gift Card","3",NULL,"1122.12","3"
"1690","2024-08-26","26","8","2024","3","Phone","Office Supplies","Customer C9700","Gift Card","1",NULL,"660.13","4"
"1702","2024-03-11","11","3","2024","1","Phone","Office Supplies","Customer C4172","Gift Card","4",NULL,"2342.72","2"
"29","2024-10-24","24","10","2024","4","Phone","Office Supplies","Customer C7789","Debit Card","8",NULL,"2140.48","2"
"31","2023-05-18","18","5","2023","2","Phone","Office Supplies","Customer C3454","Debit Card","2",NULL,"243.68","1"
"77","2024-06-06","6","6","2024","2","Phone","Office Supplies","Customer C5649","Debit Card","2",NULL,"812.18","5"
"115","2024-09-12","12","9","2024","3","Phone","Office Supplies","Customer C7346","Debit Card","2",NULL,"1143.80","2"
"152","2024-06-04","4","6","2024","2","Phone","Office Supplies","Customer C7651","Debit Card","1",NULL,"55.85","3"
"195","2024-11-22","22","11","2024","4","Phone","Office Supplies","Customer C8203","Debit Card","6",NULL,"4765.08","2"
"223","2025-05-26","26","5","2025","2","Phone","Office Supplies","Customer C5813","Debit Card","8",NULL,"1248.32","2"
"251","2024-01-12","12","1","2024","1","Phone","Office Supplies","Customer C2077","Debit Card","4",NULL,"980.76","4"
"267","2023-07-09","9","7","2023","3","Phone","Office Supplies","Customer C7645","Debit Card","3",NULL,"702.90","2"
"277","2024-12-01","1","12","2024","4","Phone","Office Supplies","Customer C9678","Debit Card","2",NULL,"622.78","3"
"309","2024-01-11","11","1","2024","1","Phone","Office Supplies","Customer C5929","Debit Card","5",NULL,"2149.55","1"
"313","2024-06-10","10","6","2024","2","Phone","Office Supplies","Customer C4639","Debit Card","8",NULL,"3119.20","4"
"353","2025-01-10","10","1","2025","1","Phone","Office Supplies","Customer C1529","Debit Card","7",NULL,"1244.39","1"
"376","2024-12-22","22","12","2024","4","Phone","Office Supplies","Customer C8455","Debit Card","7",NULL,"3059.98","1"
"433","2025-05-02","2","5","2025","2","Phone","Office Supplies","Customer C5037","Debit Card","4",NULL,"41.00","5"
"442","2024-07-20","20","7","2024","3","Phone","Office Supplies","Customer C9524","Debit Card","5",NULL,"3511.50","1"
"450","2023-09-20","20","9","2023","3","Phone","Office Supplies","Customer C5298","Debit Card","5",NULL,"3915.60","1"
"456","2023-07-14","14","7","2023","3","Phone","Office Supplies","Customer C9957","Debit Card","5",NULL,"1416.70","2"
"584","2023-02-20","20","2","2023","1","Phone","Office Supplies","Customer C2155","Debit Card","2",NULL,"1395.64","4"
"588","2025-02-07","7","2","2025","1","Phone","Office Supplies","Customer C1362","Debit Card","5",NULL,"2930.10","5"
"610","2024-04-11","11","4","2024","2","Phone","Office Supplies","Customer C8555","Debit Card","6",NULL,"49.02","3"
"618","2025-02-14","14","2","2025","1","Phone","Office Supplies","Customer C9021","Debit Card","3",NULL,"713.79","4"
"646","2025-05-15","15","5","2025","2","Phone","Office Supplies","Customer C3236","Debit Card","1",NULL,"51.54","5"
"668","2024-10-23","23","10","2024","4","Phone","Office Supplies","Customer C5572","Debit Card","5",NULL,"1911.60","3"
"676","2024-10-14","14","10","2024","4","Phone","Office Supplies","Customer C2573","Debit Card","2",NULL,"644.42","2"
"685","2023-10-28","28","10","2023","4","Phone","Office Supplies","Customer C3519","Debit Card","8",NULL,"2003.76","5"
"767","2023-11-03","3","11","2023","4","Phone","Office Supplies","Customer C2719","Debit Card","3",NULL,"2319.33","4"
"866","2024-01-24","24","1","2024","1","Phone","Office Supplies","Customer C2279","Debit Card","2",NULL,"867.18","2"
"896","2023-05-05","5","5","2023","2","Phone","Office Supplies","Customer C2013","Debit Card","6",NULL,"3251.94","4"
"901","2025-04-12","12","4","2025","2","Phone","Office Supplies","Customer C4598","Debit Card","3",NULL,"1831.47","4"
"921","2024-06-16","16","6","2024","2","Phone","Office Supplies","Customer C4011","Debit Card","6",NULL,"1983.84","4"
"922","2023-01-09","9","1","2023","1","Phone","Office Supplies","Customer C2801","Debit Card","2",NULL,"1367.80","3"
"927","2023-11-03","3","11","2023","4","Phone","Office Supplies","Customer C8523","Debit Card","7",NULL,"3829.70","2"
"961","2023-02-24","24","2","2023","1","Phone","Office Supplies","Customer C5194","Debit Card","7",NULL,"4251.66","1"
"994","2024-10-05","5","10","2024","4","Phone","Office Supplies","Customer C9488","Debit Card","7",NULL,"1349.95","1"
"999","2025-03-23","23","3","2025","1","Phone","Office Supplies","Customer C7631","Debit Card","1",NULL,"592.98","4"
"1022","2025-03-29","29","3","2025","1","Phone","Office Supplies","Customer C5140","Debit Card","5",NULL,"2033.20","5"
"1048","2024-10-29","29","10","2024","4","Phone","Office Supplies","Customer C3571","Debit Card","6",NULL,"108.18","1"
"1061","2023-04-08","8","4","2023","2","Phone","Office Supplies","Customer C7891","Debit Card","4",NULL,"249.36","4"
"1111","2023-12-14","14","12","2023","4","Phone","Office Supplies","Customer C7016","Debit Card","3",NULL,"147.57","5"
"1133","2023-04-02","2","4","2023","2","Phone","Office Supplies","Customer C7339","Debit Card","6",NULL,"1766.28","1"
"1162","2023-10-15","15","10","2023","4","Phone","Office Supplies","Customer C5469","Debit Card","2",NULL,"408.42","3"
"1188","2025-04-13","13","4","2025","2","Phone","Office Supplies","Customer C2393","Debit Card","8",NULL,"1535.04","5"
"1259","2025-01-05","5","1","2025","1","Phone","Office Supplies","Customer C6807","Debit Card","6",NULL,"837.48","4"
"1304","2024-02-25","25","2","2024","1","Phone","Office Supplies","Customer C4162","Debit Card","1",NULL,"543.76","5"
"1356","2025-03-16","16","3","2025","1","Phone","Office Supplies","Customer C1108","Debit Card","4",NULL,"2359.40","3"
"1427","2023-04-14","14","4","2023","2","Phone","Office Supplies","Customer C6785","Debit Card","2",NULL,"1048.06","4"
"1441","2023-02-14","14","2","2023","1","Phone","Office Supplies","Customer C2553","Debit Card","2",NULL,"709.52","3"
"1452","2023-07-21","21","7","2023","3","Phone","Office Supplies","Customer C3218","Debit Card","8",NULL,"1278.72","3"
"1459","2023-06-21","21","6","2023","2","Phone","Office Supplies","Customer C7483","Debit Card","2",NULL,"1497.50","4"
"1504","2024-09-04","4","9","2024","3","Phone","Office Supplies","Customer C1181","Debit Card","3",NULL,"778.80","3"
"1529","2024-08-27","27","8","2024","3","Phone","Office Supplies","Customer C6883","Debit Card","6",NULL,"4759.14","1"
"1561","2024-08-14","14","8","2024","3","Phone","Office Supplies","Customer C2089","Debit Card","5",NULL,"1940.70","2"
"1605","2023-10-21","21","10","2023","4","Phone","Office Supplies","Customer C4637","Debit Card","3",NULL,"1133.88","5"
"1654","2024-03-24","24","3","2024","1","Phone","Office Supplies","Customer C9803","Debit Card","8",NULL,"1664.80","5"
"1656","2025-05-03","3","5","2025","2","Phone","Office Supplies","Customer C7089","Debit Card","3",NULL,"542.58","3"
"1691","2023-07-04","4","7","2023","3","Phone","Office Supplies","Customer C3253","Debit Card","5",NULL,"2081.80","5"
"1760","2023-05-10","10","5","2023","2","Phone","Office Supplies","Customer C2580","Debit Card","5",NULL,"433.15","1"
"1783","2024-06-10","10","6","2024","2","Phone","Office Supplies","Customer C4936","Debit Card","7",NULL,"181.44","3"
"14","2025-01-26","26","1","2025","1","Phone","Office Supplies","Customer C8718","Credit Card","2",NULL,"1594.92","3"
"109","2024-09-03","3","9","2024","3","Phone","Office Supplies","Customer C1617","Credit Card","6",NULL,"706.74","2"
"140","2023-02-01","1","2","2023","1","Phone","Office Supplies","Customer C9800","Credit Card","3",NULL,"2127.30","4"
"154","2023-09-11","11","9","2023","3","Phone","Office Supplies","Customer C8509","Credit Card","7",NULL,"1590.40","3"
"498","2025-06-21","21","6","2025","2","Phone","Office Supplies","Customer C4479","Credit Card","2",NULL,"165.94","4"
"509","2023-12-22","22","12","2023","4","Phone","Office Supplies","Customer C4822","Credit Card","4",NULL,"2292.76","1"
"553","2023-07-11","11","7","2023","3","Phone","Office Supplies","Customer C1030","Credit Card","5",NULL,"1710.45","1"
"564","2024-02-28","28","2","2024","1","Phone","Office Supplies","Customer C8851","Credit Card","8",NULL,"4624.48","4"
"587","2023-07-30","30","7","2023","3","Phone","Office Supplies","Customer C3217","Credit Card","7",NULL,"5297.95","2"
"819","2023-10-22","22","10","2023","4","Phone","Office Supplies","Customer C1683","Credit Card","1",NULL,"626.98","3"
"882","2024-02-22","22","2","2024","1","Phone","Office Supplies","Customer C4865","Credit Card","7",NULL,"4635.82","2"
"883","2023-10-31","31","10","2023","4","Phone","Office Supplies","Customer C6695","Credit Card","1",NULL,"72.25","2"
"894","2024-07-22","22","7","2024","3","Phone","Office Supplies","Customer C1292","Credit Card","4",NULL,"2771.76","3"
"933","2024-12-07","7","12","2024","4","Phone","Office Supplies","Customer C2645","Credit Card","8",NULL,"3763.20","2"
"959","2025-02-01","1","2","2025","1","Phone","Office Supplies","Customer C7426","Credit Card","1",NULL,"631.81","3"
"962","2024-07-18","18","7","2024","3","Phone","Office Supplies","Customer C8964","Credit Card","7",NULL,"3569.93","1"
"990","2023-05-26","26","5","2023","2","Phone","Office Supplies","Customer C4343","Credit Card","5",NULL,"1270.70","3"
"1088","2023-07-05","5","7","2023","3","Phone","Office Supplies","Customer C2782","Credit Card","5",NULL,"3808.60","4"
"1097","2025-02-18","18","2","2025","1","Phone","Office Supplies","Customer C6781","Credit Card","5",NULL,"1695.75","2"
"1099","2023-05-20","20","5","2023","2","Phone","Office Supplies","Customer C4338","Credit Card","1",NULL,"56.35","3"
"1107","2024-01-22","22","1","2024","1","Phone","Office Supplies","Customer C6921","Credit Card","4",NULL,"2631.00","1"
"1225","2024-09-22","22","9","2024","3","Phone","Office Supplies","Customer C1418","Credit Card","5",NULL,"3931.20","4"
"1238","2023-12-17","17","12","2023","4","Phone","Office Supplies","Customer C7319","Credit Card","1",NULL,"654.47","4"
"1251","2024-06-16","16","6","2024","2","Phone","Office Supplies","Customer C9622","Credit Card","3",NULL,"2278.80","5"
"1327","2024-10-21","21","10","2024","4","Phone","Office Supplies","Customer C2327","Credit Card","7",NULL,"3507.28","1"
"1334","2023-08-06","6","8","2023","3","Phone","Office Supplies","Customer C5730","Credit Card","6",NULL,"4235.52","5"
"1404","2023-05-06","6","5","2023","2","Phone","Office Supplies","Customer C1688","Credit Card","5",NULL,"3630.35","2"
"1413","2023-08-21","21","8","2023","3","Phone","Office Supplies","Customer C9685","Credit Card","7",NULL,"5535.39","3"
"1419","2023-07-07","7","7","2023","3","Phone","Office Supplies","Customer C1094","Credit Card","6",NULL,"4194.06","5"
"1505","2024-10-17","17","10","2024","4","Phone","Office Supplies","Customer C9486","Credit Card","4",NULL,"126.60","1"
"1508","2023-08-17","17","8","2023","3","Phone","Office Supplies","Customer C6444","Credit Card","2",NULL,"116.12","4"
"1512","2023-11-20","20","11","2023","4","Phone","Office Supplies","Customer C7272","Credit Card","7",NULL,"4282.95","2"
"1554","2025-04-09","9","4","2025","2","Phone","Office Supplies","Customer C3695","Credit Card","4",NULL,"2950.36","1"
"1576","2023-11-06","6","11","2023","4","Phone","Office Supplies","Customer C5488","Credit Card","1",NULL,"612.47","5"
"1590","2023-07-02","2","7","2023","3","Phone","Office Supplies","Customer C8295","Credit Card","1",NULL,"466.31","3"
"1594","2023-12-05","5","12","2023","4","Phone","Office Supplies","Customer C5874","Credit Card","1",NULL,"202.98","5"
"1598","2024-09-15","15","9","2024","3","Phone","Office Supplies","Customer C7810","Credit Card","4",NULL,"2883.32","2"
"1626","2023-06-15","15","6","2023","2","Phone","Office Supplies","Customer C5868","Credit Card","7",NULL,"876.82","3"
"1686","2025-04-13","13","4","2025","2","Phone","Office Supplies","Customer C7184","Credit Card","7",NULL,"4899.93","4"
"1784","2024-10-21","21","10","2024","4","Phone","Office Supplies","Customer C1147","Credit Card","3",NULL,"2195.34","1"
"1","2024-03-05","5","3","2024","1","Phone","Office Supplies","Customer C5361","Cash","8",NULL,"4950.64","1"
"15","2023-11-16","16","11","2023","4","Phone","Office Supplies","Customer C2966","Cash","8",NULL,"2271.52","1"
"32","2025-01-03","3","1","2025","1","Phone","Office Supplies","Customer C5278","Cash","2",NULL,"438.20","5"
"95","2023-10-08","8","10","2023","4","Phone","Office Supplies","Customer C2155","Cash","3",NULL,"537.72","2"
"96","2024-10-19","19","10","2024","4","Phone","Office Supplies","Customer C3770","Cash","5",NULL,"3141.95","2"
"153","2025-01-16","16","1","2025","1","Phone","Office Supplies","Customer C2341","Cash","1",NULL,"386.93","4"
"214","2024-01-21","21","1","2024","1","Phone","Office Supplies","Customer C8480","Cash","5",NULL,"3708.60","2"
"254","2025-04-19","19","4","2025","2","Phone","Office Supplies","Customer C3765","Cash","2",NULL,"944.00","2"
"282","2024-11-29","29","11","2024","4","Phone","Office Supplies","Customer C9337","Cash","6",NULL,"31.08","5"
"340","2025-06-15","15","6","2025","2","Phone","Office Supplies","Customer C3839","Cash","2",NULL,"308.20","3"
"344","2023-04-26","26","4","2023","2","Phone","Office Supplies","Customer C5402","Cash","3",NULL,"861.18","3"
"355","2025-02-16","16","2","2025","1","Phone","Office Supplies","Customer C2981","Cash","1",NULL,"205.77","1"
"384","2023-07-28","28","7","2023","3","Phone","Office Supplies","Customer C8272","Cash","4",NULL,"1237.16","5"
"396","2024-01-14","14","1","2024","1","Phone","Office Supplies","Customer C4820","Cash","2",NULL,"697.42","3"
"486","2023-09-06","6","9","2023","3","Phone","Office Supplies","Customer C5514","Cash","7",NULL,"608.44","2"
"516","2023-04-22","22","4","2023","2","Phone","Office Supplies","Customer C8642","Cash","7",NULL,"1341.76","4"
"534","2025-06-02","2","6","2025","2","Phone","Office Supplies","Customer C9318","Cash","5",NULL,"3651.00","2"
"559","2024-10-31","31","10","2024","4","Phone","Office Supplies","Customer C7250","Cash","8",NULL,"1321.84","2"
"602","2025-05-19","19","5","2025","2","Phone","Office Supplies","Customer C7052","Cash","7",NULL,"1661.10","3"
"647","2023-11-18","18","11","2023","4","Phone","Office Supplies","Customer C2411","Cash","5",NULL,"929.10","1"
"659","2023-04-03","3","4","2023","2","Phone","Office Supplies","Customer C1036","Cash","3",NULL,"348.15","1"
"691","2024-12-12","12","12","2024","4","Phone","Office Supplies","Customer C8328","Cash","7",NULL,"2742.67","1"
"721","2024-07-13","13","7","2024","3","Phone","Office Supplies","Customer C5935","Cash","4",NULL,"3173.88","1"
"755","2024-01-06","6","1","2024","1","Phone","Office Supplies","Customer C3076","Cash","5",NULL,"3857.50","4"
"844","2024-02-13","13","2","2024","1","Phone","Office Supplies","Customer C4651","Cash","1",NULL,"430.58","5"
"955","2023-08-19","19","8","2023","3","Phone","Office Supplies","Customer C4693","Cash","4",NULL,"2068.48","3"
"985","2024-03-08","8","3","2024","1","Phone","Office Supplies","Customer C3903","Cash","7",NULL,"4817.61","5"
"993","2024-12-30","30","12","2024","4","Phone","Office Supplies","Customer C6697","Cash","5",NULL,"59.75","5"
"996","2025-04-06","6","4","2025","2","Phone","Office Supplies","Customer C3666","Cash","4",NULL,"2004.88","4"
"1016","2024-03-29","29","3","2024","1","Phone","Office Supplies","Customer C6085","Cash","6",NULL,"49.86","1"
"1070","2023-12-20","20","12","2023","4","Phone","Office Supplies","Customer C9356","Cash","1",NULL,"572.05","4"
"1084","2024-06-08","8","6","2024","2","Phone","Office Supplies","Customer C2718","Cash","7",NULL,"421.47","3"
"1100","2023-05-20","20","5","2023","2","Phone","Office Supplies","Customer C5170","Cash","5",NULL,"387.10","3"
